ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,SalesOrderNumber,SalesAmount
480,20241126,20241208,20241203,18882,SO71599,2.29
359,20241126,20241208,20241203,17401,SO71600,2294.99
537,20241126,20241208,20241203,17401,SO71600,35.00
578,20241126,20241208,20241203,25649,SO71601,1214.85
228,20241126,20241208,20241203,25649,SO71601,49.99
380,20241126,20241208,20241203,22194,SO71602,2443.35
479,20241126,20241208,20241203,22194,SO71602,8.99
583,20241126,20241208,20241203,24364,SO71603,1700.99
529,20241126,20241208,20241203,24364,SO71603,3.99
539,20241126,20241208,20241203,24364,SO71603,24.99
489,20241126,20241208,20241203,24364,SO71603,53.99
583,20241126,20241208,20241203,24381,SO71604,1700.99
539,20241126,20241208,20241203,24381,SO71604,24.99
489,20241126,20241208,20241203,24381,SO71604,53.99
225,20241126,20241208,20241203,24381,SO71604,8.99
584,20241126,20241208,20241203,25715,SO71605,539.99
214,20241126,20241208,20241203,25715,SO71605,34.99
605,20241126,20241208,20241203,25936,SO71606,539.99
225,20241126,20241208,20241203,25936,SO71606,8.99
605,20241126,20241208,20241203,25705,SO71607,539.99
214,20241126,20241208,20241203,25705,SO71607,34.99
606,20241126,20241208,20241203,25708,SO71608,539.99
477,20241126,20241208,20241203,25708,SO71608,4.99
479,20241126,20241208,20241203,25708,SO71608,8.99
355,20241126,20241208,20241203,15723,SO71609,2319.99
528,20241126,20241208,20241203,15723,SO71609,4.99
537,20241126,20241208,20241203,15723,SO71609,35.00
222,20241126,20241208,20241203,15723,SO71609,34.99
575,20241126,20241208,20241203,28068,SO71610,2384.07
222,20241126,20241208,20241203,28068,SO71610,34.99
463,20241126,20241208,20241203,28068,SO71610,24.49
573,20241126,20241208,20241203,27636,SO71611,2384.07
479,20241126,20241208,20241203,27636,SO71611,8.99
477,20241126,20241208,20241203,27636,SO71611,4.99
217,20241126,20241208,20241203,27636,SO71611,34.99
575,20241126,20241208,20241203,27918,SO71612,2384.07
541,20241126,20241208,20241203,27918,SO71612,28.99
530,20241126,20241208,20241203,27918,SO71612,4.99
480,20241126,20241208,20241203,27918,SO71612,2.29
605,20241126,20241208,20241203,28160,SO71613,539.99
222,20241126,20241208,20241203,28160,SO71613,34.99
604,20241126,20241208,20241203,21727,SO71614,539.99
479,20241126,20241208,20241203,21727,SO71614,8.99
477,20241126,20241208,20241203,21727,SO71614,4.99
390,20241126,20241208,20241203,21788,SO71615,1120.49
386,20241126,20241208,20241203,21793,SO71616,1120.49
217,20241126,20241208,20241203,21793,SO71616,34.99
382,20241126,20241208,20241203,21685,SO71617,1120.49
214,20241126,20241208,20241203,21685,SO71617,34.99
237,20241126,20241208,20241203,21685,SO71617,49.99
580,20241126,20241208,20241203,18802,SO71618,1700.99
539,20241126,20241208,20241203,18802,SO71618,24.99
472,20241126,20241208,20241203,18802,SO71618,63.50
529,20241126,20241208,20241203,18802,SO71618,3.99
583,20241126,20241208,20241203,18616,SO71619,1700.99
539,20241126,20241208,20241203,18616,SO71619,24.99
529,20241126,20241208,20241203,18616,SO71619,3.99
581,20241126,20241208,20241203,18639,SO71620,1700.99
580,20241126,20241208,20241203,18607,SO71621,1700.99
231,20241126,20241208,20241203,18607,SO71621,49.99
604,20241126,20241208,20241203,25451,SO71622,539.99
217,20241126,20241208,20241203,25451,SO71622,34.99
576,20241126,20241208,20241203,12128,SO71623,2384.07
225,20241126,20241208,20241203,12128,SO71623,8.99
222,20241126,20241208,20241203,12128,SO71623,34.99
539,20241127,20241209,20241204,15142,SO71624,24.99
485,20241127,20241209,20241204,18195,SO71625,21.98
471,20241127,20241209,20241204,18195,SO71625,63.50
528,20241127,20241209,20241204,25122,SO71626,4.99
217,20241127,20241209,20241204,25122,SO71626,34.99
528,20241127,20241209,20241204,25247,SO71627,4.99
529,20241127,20241209,20241204,11966,SO71628,3.99
480,20241127,20241209,20241204,11966,SO71628,2.29
589,20241127,20241209,20241204,14823,SO71629,769.49
478,20241127,20241209,20241204,14823,SO71629,9.99
214,20241127,20241209,20241204,14823,SO71629,34.99
361,20241127,20241209,20241204,18019,SO71630,2294.99
477,20241127,20241209,20241204,18019,SO71630,4.99
478,20241127,20241209,20241204,18019,SO71630,9.99
359,20241127,20241209,20241204,19073,SO71631,2294.99
485,20241127,20241209,20241204,19073,SO71631,21.98
225,20241127,20241209,20241204,22684,SO71632,8.99
596,20241127,20241209,20241204,22684,SO71632,539.99
597,20241127,20241209,20241204,24873,SO71633,539.99
225,20241127,20241209,20241204,24873,SO71633,8.99
598,20241127,20241209,20241204,19290,SO71634,539.99
528,20241127,20241209,20241204,19290,SO71634,4.99
535,20241127,20241209,20241204,19290,SO71634,24.99
222,20241127,20241209,20241204,19290,SO71634,34.99
535,20241127,20241209,20241204,11757,SO71635,24.99
480,20241127,20241209,20241204,11757,SO71635,2.29
231,20241127,20241209,20241204,11849,SO71636,49.99
225,20241127,20241209,20241204,11849,SO71636,8.99
539,20241127,20241209,20241204,11223,SO71637,24.99
530,20241127,20241209,20241204,28026,SO71638,4.99
480,20241127,20241209,20241204,28026,SO71638,2.29
538,20241127,20241209,20241204,28056,SO71639,21.49
225,20241127,20241209,20241204,28056,SO71639,8.99
540,20241127,20241209,20241204,24408,SO71640,32.60
529,20241127,20241209,20241204,24408,SO71640,3.99
465,20241127,20241209,20241204,24408,SO71640,24.49
214,20241127,20241209,20241204,24408,SO71640,34.99
529,20241127,20241209,20241204,11861,SO71641,3.99
540,20241127,20241209,20241204,11861,SO71641,32.60
540,20241127,20241209,20241204,24657,SO71642,32.60
529,20241127,20241209,20241204,24657,SO71642,3.99
473,20241127,20241209,20241204,24657,SO71642,63.50
478,20241127,20241209,20241204,21811,SO71643,9.99
477,20241127,20241209,20241204,21811,SO71643,4.99
480,20241127,20241209,20241204,21811,SO71643,2.29
477,20241127,20241209,20241204,20523,SO71644,4.99
478,20241127,20241209,20241204,20523,SO71644,9.99
477,20241127,20241209,20241204,26073,SO71645,4.99
487,20241127,20241209,20241204,26073,SO71645,54.99
477,20241127,20241209,20241204,16891,SO71646,4.99
487,20241127,20241209,20241204,16891,SO71646,54.99
477,20241127,20241209,20241204,24258,SO71647,4.99
528,20241127,20241209,20241204,15956,SO71648,4.99
528,20241127,20241209,20241204,15332,SO71649,4.99
214,20241127,20241209,20241204,15332,SO71649,34.99
528,20241127,20241209,20241204,17212,SO71650,4.99
537,20241127,20241209,20241204,17212,SO71650,35.00
485,20241127,20241209,20241204,17212,SO71650,21.98
539,20241127,20241209,20241204,19333,SO71651,24.99
480,20241127,20241209,20241204,19333,SO71651,2.29
484,20241127,20241209,20241204,19333,SO71651,7.95
475,20241127,20241209,20241204,14970,SO71652,69.99
529,20241127,20241209,20241204,19176,SO71653,3.99
539,20241127,20241209,20241204,19176,SO71653,24.99
217,20241127,20241209,20241204,19176,SO71653,34.99
540,20241127,20241209,20241204,12818,SO71654,32.60
529,20241127,20241209,20241204,12818,SO71654,3.99
214,20241127,20241209,20241204,12818,SO71654,34.99
528,20241127,20241209,20241204,21528,SO71655,4.99
536,20241127,20241209,20241204,21528,SO71655,29.99
477,20241127,20241209,20241204,22533,SO71656,4.99
465,20241127,20241209,20241204,22533,SO71656,24.49
529,20241127,20241209,20241204,25791,SO71657,3.99
538,20241127,20241209,20241204,25791,SO71657,21.49
214,20241127,20241209,20241204,25791,SO71657,34.99
537,20241127,20241209,20241204,13466,SO71658,35.00
528,20241127,20241209,20241204,13466,SO71658,4.99
485,20241127,20241209,20241204,13282,SO71659,21.98
217,20241127,20241209,20241204,13282,SO71659,34.99
537,20241127,20241209,20241204,12366,SO71660,35.00
528,20241127,20241209,20241204,12366,SO71660,4.99
217,20241127,20241209,20241204,12366,SO71660,34.99
485,20241127,20241209,20241204,14333,SO71661,21.98
217,20241127,20241209,20241204,14333,SO71661,34.99
467,20241127,20241209,20241204,14333,SO71661,24.49
537,20241127,20241209,20241204,12070,SO71662,35.00
225,20241127,20241209,20241204,12556,SO71663,8.99
214,20241127,20241209,20241204,12368,SO71664,34.99
593,20241127,20241209,20241204,16136,SO71665,564.99
363,20241127,20241209,20241204,17591,SO71666,2294.99
528,20241127,20241209,20241204,17591,SO71666,4.99
537,20241127,20241209,20241204,17591,SO71666,35.00
480,20241127,20241209,20241204,17591,SO71666,2.29
353,20241127,20241209,20241204,17594,SO71667,2319.99
485,20241127,20241209,20241204,17594,SO71667,21.98
214,20241127,20241209,20241204,17594,SO71667,34.99
587,20241127,20241209,20241204,15341,SO71668,769.49
474,20241127,20241209,20241204,15341,SO71668,69.99
589,20241127,20241209,20241204,15410,SO71669,769.49
536,20241127,20241209,20241204,15410,SO71669,29.99
528,20241127,20241209,20241204,15410,SO71669,4.99
484,20241127,20241209,20241204,15410,SO71669,7.95
463,20241127,20241209,20241204,15410,SO71669,24.49
590,20241127,20241209,20241204,15288,SO71670,769.49
485,20241127,20241209,20241204,15288,SO71670,21.98
363,20241127,20241209,20241204,18231,SO71671,2294.99
483,20241127,20241209,20241204,18231,SO71671,120.00
355,20241127,20241209,20241204,18951,SO71672,2319.99
478,20241127,20241209,20241204,18951,SO71672,9.99
477,20241127,20241209,20241204,18951,SO71672,4.99
585,20241127,20241209,20241204,15657,SO71673,742.35
541,20241127,20241209,20241204,15657,SO71673,28.99
530,20241127,20241209,20241204,15657,SO71673,4.99
487,20241127,20241209,20241204,15657,SO71673,54.99
480,20241127,20241209,20241204,15657,SO71673,2.29
380,20241127,20241209,20241204,21969,SO71674,2443.35
540,20241127,20241209,20241204,21969,SO71674,32.60
529,20241127,20241209,20241204,21969,SO71674,3.99
222,20241127,20241209,20241204,21969,SO71674,34.99
488,20241127,20241209,20241204,21969,SO71674,53.99
225,20241127,20241209,20241204,21969,SO71674,8.99
582,20241127,20241209,20241204,22030,SO71675,1700.99
359,20241127,20241209,20241204,15800,SO71676,2294.99
487,20241127,20241209,20241204,15800,SO71676,54.99
363,20241127,20241209,20241204,15801,SO71677,2294.99
537,20241127,20241209,20241204,15801,SO71677,35.00
480,20241127,20241209,20241204,15801,SO71677,2.29
573,20241127,20241209,20241204,28062,SO71678,2384.07
574,20241127,20241209,20241204,27617,SO71679,2384.07
479,20241127,20241209,20241204,27617,SO71679,8.99
477,20241127,20241209,20241204,27617,SO71679,4.99
604,20241127,20241209,20241204,23833,SO71680,539.99
538,20241127,20241209,20241204,23833,SO71680,21.49
480,20241127,20241209,20241204,23833,SO71680,2.29
486,20241127,20241209,20241204,23833,SO71680,159.00
606,20241127,20241209,20241204,28069,SO71681,539.99
479,20241127,20241209,20241204,28069,SO71681,8.99
477,20241127,20241209,20241204,28069,SO71681,4.99
605,20241127,20241209,20241204,23587,SO71682,539.99
529,20241127,20241209,20241204,23587,SO71682,3.99
538,20241127,20241209,20241204,23587,SO71682,21.49
384,20241127,20241209,20241204,21695,SO71683,1120.49
479,20241127,20241209,20241204,21695,SO71683,8.99
477,20241127,20241209,20241204,21695,SO71683,4.99
222,20241127,20241209,20241204,21695,SO71683,34.99
382,20241127,20241209,20241204,21641,SO71684,1120.49
384,20241127,20241209,20241204,21411,SO71685,1120.49
539,20241127,20241209,20241204,21411,SO71685,24.99
480,20241127,20241209,20241204,21411,SO71685,2.29
584,20241127,20241209,20241204,23908,SO71686,539.99
222,20241127,20241209,20241204,23908,SO71686,34.99
605,20241127,20241209,20241204,23932,SO71687,539.99
479,20241127,20241209,20241204,23932,SO71687,8.99
477,20241127,20241209,20241204,23932,SO71687,4.99
222,20241127,20241209,20241204,23932,SO71687,34.99
564,20241127,20241209,20241204,13122,SO71688,2384.07
214,20241127,20241209,20241204,13122,SO71688,34.99
605,20241127,20241209,20241204,25711,SO71689,539.99
222,20241127,20241209,20241204,25711,SO71689,34.99
606,20241127,20241209,20241204,25714,SO71690,539.99
477,20241127,20241209,20241204,25714,SO71690,4.99
479,20241127,20241209,20241204,25714,SO71690,8.99
487,20241127,20241209,20241204,25714,SO71690,54.99
376,20241128,20241210,20241205,21957,SO71693,2443.35
540,20241128,20241210,20241205,21957,SO71693,32.60
580,20241128,20241210,20241205,22616,SO71694,1700.99
222,20241128,20241210,20241205,22616,SO71694,34.99
484,20241128,20241210,20241205,12145,SO71695,7.95
528,20241128,20241210,20241205,13149,SO71696,4.99
535,20241128,20241210,20241205,13149,SO71696,24.99
539,20241128,20241210,20241205,17316,SO71697,24.99
529,20241128,20241210,20241205,17316,SO71697,3.99
225,20241128,20241210,20241205,17316,SO71697,8.99
528,20241128,20241210,20241205,22855,SO71698,4.99
537,20241128,20241210,20241205,22855,SO71698,35.00
482,20241128,20241210,20241205,22855,SO71698,8.99
485,20241128,20241210,20241205,22855,SO71698,21.98
540,20241128,20241210,20241205,16611,SO71699,32.60
237,20241128,20241210,20241205,14680,SO71700,49.99
228,20241128,20241210,20241205,17301,SO71701,49.99
225,20241128,20241210,20241205,15132,SO71702,8.99
228,20241128,20241210,20241205,15132,SO71702,49.99
486,20241128,20241210,20241205,12679,SO71703,159.00
529,20241128,20241210,20241205,14126,SO71704,3.99
540,20241128,20241210,20241205,14126,SO71704,32.60
222,20241128,20241210,20241205,14126,SO71704,34.99
353,20241128,20241210,20241205,16566,SO71705,2319.99
485,20241128,20241210,20241205,16566,SO71705,21.98
488,20241128,20241210,20241205,16566,SO71705,53.99
355,20241128,20241210,20241205,19311,SO71706,2319.99
537,20241128,20241210,20241205,19311,SO71706,35.00
217,20241128,20241210,20241205,19311,SO71706,34.99
530,20241128,20241210,20241205,28124,SO71707,4.99
479,20241128,20241210,20241205,28124,SO71707,8.99
477,20241128,20241210,20241205,28124,SO71707,4.99
480,20241128,20241210,20241205,28124,SO71707,2.29
530,20241128,20241210,20241205,11500,SO71708,4.99
225,20241128,20241210,20241205,11500,SO71708,8.99
237,20241128,20241210,20241205,11500,SO71708,49.99
539,20241128,20241210,20241205,29205,SO71709,24.99
529,20241128,20241210,20241205,29205,SO71709,3.99
530,20241128,20241210,20241205,11253,SO71710,4.99
217,20241128,20241210,20241205,11253,SO71710,34.99
530,20241128,20241210,20241205,28265,SO71711,4.99
217,20241128,20241210,20241205,28265,SO71711,34.99
529,20241128,20241210,20241205,29263,SO71712,3.99
222,20241128,20241210,20241205,29263,SO71712,34.99
538,20241128,20241210,20241205,19217,SO71713,21.49
529,20241128,20241210,20241205,19217,SO71713,3.99
217,20241128,20241210,20241205,19217,SO71713,34.99
529,20241128,20241210,20241205,27657,SO71714,3.99
538,20241128,20241210,20241205,27657,SO71714,21.49
222,20241128,20241210,20241205,27657,SO71714,34.99
463,20241128,20241210,20241205,27657,SO71714,24.49
535,20241128,20241210,20241205,25354,SO71715,24.99
535,20241128,20241210,20241205,11520,SO71716,24.99
463,20241128,20241210,20241205,11520,SO71716,24.49
536,20241128,20241210,20241205,23686,SO71717,29.99
528,20241128,20241210,20241205,23686,SO71717,4.99
467,20241128,20241210,20241205,23686,SO71717,24.49
214,20241128,20241210,20241205,23686,SO71717,34.99
536,20241128,20241210,20241205,11833,SO71718,29.99
528,20241128,20241210,20241205,11833,SO71718,4.99
214,20241128,20241210,20241205,11833,SO71718,34.99
478,20241128,20241210,20241205,21319,SO71719,9.99
477,20241128,20241210,20241205,21319,SO71719,4.99
482,20241128,20241210,20241205,21319,SO71719,8.99
478,20241128,20241210,20241205,15157,SO71720,9.99
477,20241128,20241210,20241205,15157,SO71720,4.99
477,20241128,20241210,20241205,11861,SO71721,4.99
478,20241128,20241210,20241205,11861,SO71721,9.99
214,20241128,20241210,20241205,11861,SO71721,34.99
477,20241128,20241210,20241205,26716,SO71722,4.99
487,20241128,20241210,20241205,26716,SO71722,54.99
225,20241128,20241210,20241205,26716,SO71722,8.99
528,20241128,20241210,20241205,16722,SO71723,4.99
485,20241128,20241210,20241205,22080,SO71724,21.98
222,20241128,20241210,20241205,22080,SO71724,34.99
528,20241128,20241210,20241205,16047,SO71725,4.99
477,20241128,20241210,20241205,23943,SO71726,4.99
217,20241128,20241210,20241205,23943,SO71726,34.99
536,20241128,20241210,20241205,17826,SO71727,29.99
477,20241128,20241210,20241205,14964,SO71728,4.99
222,20241128,20241210,20241205,14964,SO71728,34.99
225,20241128,20241210,20241205,14964,SO71728,8.99
530,20241128,20241210,20241205,16188,SO71729,4.99
214,20241128,20241210,20241205,16188,SO71729,34.99
530,20241128,20241210,20241205,15713,SO71730,4.99
530,20241128,20241210,20241205,12872,SO71731,4.99
225,20241128,20241210,20241205,12872,SO71731,8.99
217,20241128,20241210,20241205,12872,SO71731,34.99
528,20241128,20241210,20241205,11222,SO71732,4.99
537,20241128,20241210,20241205,11222,SO71732,35.00
222,20241128,20241210,20241205,11222,SO71732,34.99
537,20241128,20241210,20241205,11794,SO71733,35.00
528,20241128,20241210,20241205,11794,SO71733,4.99
480,20241128,20241210,20241205,11794,SO71733,2.29
528,20241128,20241210,20241205,12064,SO71734,4.99
537,20241128,20241210,20241205,12064,SO71734,35.00
484,20241128,20241210,20241205,12064,SO71734,7.95
528,20241128,20241210,20241205,11980,SO71735,4.99
537,20241128,20241210,20241205,11980,SO71735,35.00
467,20241128,20241210,20241205,11980,SO71735,24.49
214,20241128,20241210,20241205,11980,SO71735,34.99
380,20241128,20241210,20241205,20648,SO71736,2443.35
479,20241128,20241210,20241205,20648,SO71736,8.99
477,20241128,20241210,20241205,20648,SO71736,4.99
361,20241128,20241210,20241205,13852,SO71737,2294.99
353,20241128,20241210,20241205,17446,SO71738,2319.99
478,20241128,20241210,20241205,17446,SO71738,9.99
477,20241128,20241210,20241205,17446,SO71738,4.99
228,20241128,20241210,20241205,17446,SO71738,49.99
361,20241128,20241210,20241205,16914,SO71739,2294.99
485,20241128,20241210,20241205,16914,SO71739,21.98
478,20241128,20241210,20241205,16914,SO71739,9.99
217,20241128,20241210,20241205,16914,SO71739,34.99
357,20241128,20241210,20241205,16915,SO71740,2319.99
487,20241128,20241210,20241205,16915,SO71740,54.99
353,20241128,20241210,20241205,18785,SO71741,2319.99
225,20241128,20241210,20241205,18785,SO71741,8.99
485,20241128,20241210,20241205,18785,SO71741,21.98
363,20241128,20241210,20241205,17017,SO71742,2294.99
537,20241128,20241210,20241205,17017,SO71742,35.00
480,20241128,20241210,20241205,17017,SO71742,2.29
359,20241128,20241210,20241205,13706,SO71743,2294.99
537,20241128,20241210,20241205,13706,SO71743,35.00
528,20241128,20241210,20241205,13706,SO71743,4.99
480,20241128,20241210,20241205,13706,SO71743,2.29
361,20241128,20241210,20241205,18922,SO71744,2294.99
485,20241128,20241210,20241205,18922,SO71744,21.98
478,20241128,20241210,20241205,18922,SO71744,9.99
355,20241128,20241210,20241205,17141,SO71745,2319.99
485,20241128,20241210,20241205,17141,SO71745,21.98
222,20241128,20241210,20241205,17141,SO71745,34.99
357,20241128,20241210,20241205,13225,SO71746,2319.99
480,20241128,20241210,20241205,13225,SO71746,2.29
577,20241128,20241210,20241205,27161,SO71747,1214.85
477,20241128,20241210,20241205,27161,SO71747,4.99
479,20241128,20241210,20241205,27161,SO71747,8.99
484,20241128,20241210,20241205,27161,SO71747,7.95
568,20241128,20241210,20241205,17949,SO71748,742.35
214,20241128,20241210,20241205,17949,SO71748,34.99
225,20241128,20241210,20241205,17949,SO71748,8.99
564,20241128,20241210,20241205,17093,SO71749,2384.07
222,20241128,20241210,20241205,17093,SO71749,34.99
388,20241128,20241210,20241205,26150,SO71750,1120.49
214,20241128,20241210,20241205,26150,SO71750,34.99
490,20241128,20241210,20241205,26150,SO71750,53.99
390,20241128,20241210,20241205,26437,SO71751,1120.49
237,20241128,20241210,20241205,26437,SO71751,49.99
604,20241128,20241210,20241205,25919,SO71752,539.99
225,20241128,20241210,20241205,25919,SO71752,8.99
584,20241128,20241210,20241205,25935,SO71753,539.99
479,20241128,20241210,20241205,25935,SO71753,8.99
484,20241128,20241210,20241205,25935,SO71753,7.95
604,20241128,20241210,20241205,27984,SO71754,539.99
538,20241128,20241210,20241205,27984,SO71754,21.49
355,20241128,20241210,20241205,15793,SO71755,2319.99
357,20241128,20241210,20241205,15734,SO71756,2319.99
537,20241128,20241210,20241205,15734,SO71756,35.00
363,20241128,20241210,20241205,15757,SO71757,2294.99
571,20241128,20241210,20241205,11167,SO71758,742.35
491,20241128,20241210,20241205,11167,SO71758,53.99
579,20241128,20241210,20241205,26005,SO71759,1214.85
482,20241128,20241210,20241205,26005,SO71759,8.99
578,20241128,20241210,20241205,26120,SO71760,1214.85
477,20241128,20241210,20241205,26120,SO71760,4.99
479,20241128,20241210,20241205,26120,SO71760,8.99
217,20241128,20241210,20241205,26120,SO71760,34.99
561,20241128,20241210,20241205,27542,SO71761,2384.07
477,20241128,20241210,20241205,27542,SO71761,4.99
471,20241128,20241210,20241205,27542,SO71761,63.50
479,20241128,20241210,20241205,27542,SO71761,8.99
225,20241128,20241210,20241205,27569,SO71762,8.99
564,20241128,20241210,20241205,27569,SO71762,2384.07
574,20241128,20241210,20241205,27667,SO71763,2384.07
214,20241128,20241210,20241205,27667,SO71763,34.99
604,20241128,20241210,20241205,23709,SO71764,539.99
479,20241128,20241210,20241205,23709,SO71764,8.99
606,20241128,20241210,20241205,20090,SO71765,539.99
479,20241128,20241210,20241205,20090,SO71765,8.99
386,20241128,20241210,20241205,21427,SO71766,1120.49
217,20241128,20241210,20241205,21427,SO71766,34.99
583,20241128,20241210,20241205,17865,SO71767,1700.99
222,20241128,20241210,20241205,17865,SO71767,34.99
490,20241128,20241210,20241205,17865,SO71767,53.99
582,20241128,20241210,20241205,18655,SO71768,1700.99
222,20241128,20241210,20241205,18655,SO71768,34.99
382,20241128,20241210,20241205,28564,SO71769,1120.49
491,20241128,20241210,20241205,28564,SO71769,53.99
567,20241128,20241210,20241205,14673,SO71770,742.35
479,20241128,20241210,20241205,14673,SO71770,8.99
573,20241128,20241210,20241205,13618,SO71771,2384.07
222,20241128,20241210,20241205,13618,SO71771,34.99
604,20241128,20241210,20241205,25710,SO71772,539.99
604,20241128,20241210,20241205,25712,SO71773,539.99
479,20241128,20241210,20241205,25712,SO71773,8.99
477,20241128,20241210,20241205,25712,SO71773,4.99
225,20241128,20241210,20241205,25712,SO71773,8.99
484,20241129,20241211,20241206,12157,SO71953,7.95
228,20241129,20241211,20241206,11856,SO71954,49.99
225,20241129,20241211,20241206,11856,SO71954,8.99
535,20241129,20241211,20241206,14054,SO71955,24.99
480,20241129,20241211,20241206,14054,SO71955,2.29
486,20241129,20241211,20241206,14054,SO71955,159.00
477,20241129,20241211,20241206,29100,SO71956,4.99
222,20241129,20241211,20241206,29100,SO71956,34.99
225,20241129,20241211,20241206,29100,SO71956,8.99
488,20241129,20241211,20241206,29100,SO71956,53.99
225,20241129,20241211,20241206,11149,SO71957,8.99
376,20241129,20241211,20241206,26205,SO71958,2443.35
484,20241129,20241211,20241206,26205,SO71958,7.95
359,20241129,20241211,20241206,23605,SO71959,2294.99
478,20241129,20241211,20241206,23605,SO71959,9.99
477,20241129,20241211,20241206,23605,SO71959,4.99
222,20241129,20241211,20241206,23605,SO71959,34.99
361,20241129,20241211,20241206,15083,SO71960,2294.99
478,20241129,20241211,20241206,15083,SO71960,9.99
477,20241129,20241211,20241206,15083,SO71960,4.99
363,20241129,20241211,20241206,12863,SO71961,2294.99
528,20241129,20241211,20241206,12863,SO71961,4.99
537,20241129,20241211,20241206,12863,SO71961,35.00
485,20241129,20241211,20241206,12863,SO71961,21.98
478,20241129,20241211,20241206,12863,SO71961,9.99
477,20241129,20241211,20241206,12863,SO71961,4.99
214,20241129,20241211,20241206,12863,SO71961,34.99
489,20241129,20241211,20241206,11679,SO71962,53.99
228,20241129,20241211,20241206,11019,SO71963,49.99
463,20241129,20241211,20241206,11019,SO71963,24.49
530,20241129,20241211,20241206,28104,SO71964,4.99
480,20241129,20241211,20241206,28104,SO71964,2.29
529,20241129,20241211,20241206,11330,SO71965,3.99
538,20241129,20241211,20241206,11330,SO71965,21.49
214,20241129,20241211,20241206,11330,SO71965,34.99
467,20241129,20241211,20241206,11330,SO71965,24.49
536,20241129,20241211,20241206,23477,SO71966,29.99
528,20241129,20241211,20241206,23477,SO71966,4.99
214,20241129,20241211,20241206,23477,SO71966,34.99
528,20241129,20241211,20241206,23877,SO71967,4.99
536,20241129,20241211,20241206,23877,SO71967,29.99
214,20241129,20241211,20241206,23877,SO71967,34.99
482,20241129,20241211,20241206,23877,SO71967,8.99
478,20241129,20241211,20241206,22011,SO71968,9.99
477,20241129,20241211,20241206,22011,SO71968,4.99
488,20241129,20241211,20241206,22011,SO71968,53.99
225,20241129,20241211,20241206,12892,SO71969,8.99
474,20241129,20241211,20241206,12892,SO71969,69.99
528,20241129,20241211,20241206,15550,SO71970,4.99
477,20241129,20241211,20241206,23681,SO71971,4.99
225,20241129,20241211,20241206,23681,SO71971,8.99
528,20241129,20241211,20241206,16099,SO71972,4.99
222,20241129,20241211,20241206,16099,SO71972,34.99
228,20241129,20241211,20241206,16099,SO71972,49.99
528,20241129,20241211,20241206,20519,SO71973,4.99
478,20241129,20241211,20241206,20519,SO71973,9.99
477,20241129,20241211,20241206,20519,SO71973,4.99
214,20241129,20241211,20241206,20519,SO71973,34.99
485,20241129,20241211,20241206,20084,SO71974,21.98
480,20241129,20241211,20241206,20084,SO71974,2.29
541,20241129,20241211,20241206,14787,SO71975,28.99
530,20241129,20241211,20241206,14787,SO71975,4.99
222,20241129,20241211,20241206,14787,SO71975,34.99
530,20241129,20241211,20241206,13684,SO71976,4.99
222,20241129,20241211,20241206,13684,SO71976,34.99
485,20241129,20241211,20241206,13441,SO71977,21.98
467,20241129,20241211,20241206,13441,SO71977,24.49
222,20241129,20241211,20241206,11559,SO71978,34.99
357,20241129,20241211,20241206,18824,SO71979,2319.99
528,20241129,20241211,20241206,18824,SO71979,4.99
537,20241129,20241211,20241206,18824,SO71979,35.00
222,20241129,20241211,20241206,18824,SO71979,34.99
361,20241129,20241211,20241206,18840,SO71980,2294.99
361,20241129,20241211,20241206,18592,SO71981,2294.99
353,20241129,20241211,20241206,18527,SO71982,2319.99
578,20241129,20241211,20241206,27180,SO71983,1214.85
489,20241129,20241211,20241206,27180,SO71983,53.99
584,20241129,20241211,20241206,29346,SO71984,539.99
538,20241129,20241211,20241206,29346,SO71984,21.49
529,20241129,20241211,20241206,29346,SO71984,3.99
480,20241129,20241211,20241206,29346,SO71984,2.29
357,20241129,20241211,20241206,16169,SO71985,2319.99
222,20241129,20241211,20241206,16169,SO71985,34.99
605,20241129,20241211,20241206,20749,SO71986,539.99
217,20241129,20241211,20241206,20749,SO71986,34.99
228,20241129,20241211,20241206,20749,SO71986,49.99
582,20241129,20241211,20241206,18868,SO71987,1700.99
225,20241129,20241211,20241206,18868,SO71987,8.99
231,20241129,20241211,20241206,18868,SO71987,49.99
582,20241129,20241211,20241206,18089,SO71988,1700.99
217,20241129,20241211,20241206,18089,SO71988,34.99
583,20241129,20241211,20241206,18955,SO71989,1700.99
491,20241129,20241211,20241206,18955,SO71989,53.99
580,20241129,20241211,20241206,18118,SO71990,1700.99
231,20241129,20241211,20241206,18118,SO71990,49.99
581,20241129,20241211,20241206,19316,SO71991,1700.99
581,20241129,20241211,20241206,19329,SO71992,1700.99
225,20241129,20241211,20241206,19329,SO71992,8.99
237,20241129,20241211,20241206,19329,SO71992,49.99
390,20241129,20241211,20241206,28740,SO71993,1120.49
605,20241129,20241211,20241206,28530,SO71994,539.99
479,20241129,20241211,20241206,28530,SO71994,8.99
477,20241129,20241211,20241206,28530,SO71994,4.99
222,20241129,20241211,20241206,28530,SO71994,34.99
604,20241129,20241211,20241206,11432,SO71995,539.99
479,20241129,20241211,20241206,11432,SO71995,8.99
477,20241129,20241211,20241206,11432,SO71995,4.99
561,20241129,20241211,20241206,11420,SO71996,2384.07
541,20241129,20241211,20241206,11420,SO71996,28.99
